,Source_Port,Destination_Port,NAT_Source_Port,NAT_Destination_Port,Action,Bytes,Bytes_Sent,Bytes_Received,Packets,Elapsed_Time_(sec),pkts_sent,pkts_received
3094,50332,53,12740,53,allow,193,102,91,2,29,1,1
3095,56748,53,37401,53,allow,184,94,90,2,30,1,1
3096,49775,80,50741,80,allow,254,128,126,5,16,3,2
3097,56439,53,49648,53,allow,198,102,96,2,29,1,1
3098,65258,53,18646,53,allow,763,102,661,2,30,1,1
3099,56677,53,61027,53,allow,200,102,98,2,30,1,1
3100,56863,53,37391,53,allow,177,94,83,2,30,1,1
3101,64797,53,6795,53,allow,183,94,89,2,30,1,1
3102,49870,53,17515,53,allow,194,102,92,2,30,1,1
3103,57436,53,48007,53,allow,183,94,89,2,30,1,1
3104,49418,53,2882,53,allow,165,86,79,2,30,1,1
3105,65229,53,28081,53,allow,195,102,93,2,30,1,1
3106,50369,53,47601,53,allow,166,86,80,2,30,1,1
3107,37574,123,51434,123,allow,184,94,90,2,30,1,1
3108,49308,53,30302,53,allow,195,102,93,2,31,1,1
3109,64941,53,17276,53,allow,199,102,97,2,30,1,1
3110,55072,53,7801,53,allow,177,94,83,2,30,1,1
3111,49254,53,47857,53,allow,173,94,79,2,30,1,1
3112,55072,53,28531,53,allow,177,94,83,2,30,1,1
3113,57398,53,40796,53,allow,196,94,102,2,31,1,1
3114,32299,40021,3069,40021,allow,148,86,62,2,31,1,1
3115,53259,443,6892,443,allow,5513,929,4584,20,360,10,10
3116,52434,80,48898,80,allow,1647,481,1166,13,15,6,7
3117,52193,33027,51097,33027,allow,70,70,0,1,5,1,0
3118,56971,53,47465,53,allow,195,102,93,2,30,1,1
3119,64763,53,14685,53,allow,214,110,104,2,30,1,1
3120,56765,53,28041,53,allow,194,102,92,2,30,1,1
3121,64797,53,38007,53,allow,183,94,89,2,30,1,1
3122,65465,53,62433,53,allow,372,126,246,2,30,1,1
3123,57063,53,54503,53,allow,177,94,83,2,30,1,1
3124,57134,53,42837,53,allow,195,102,93,2,30,1,1
3125,49402,53,34826,53,allow,214,110,104,2,30,1,1
3126,57396,53,7718,53,allow,184,94,90,2,30,1,1
3127,51714,123,49877,123,allow,184,94,90,2,30,1,1
3128,55879,53,59038,53,allow,184,94,90,2,30,1,1
3129,51391,443,62057,443,allow,9973,1941,8032,38,121,19,19
3130,15503,63093,6070,63093,allow,481,150,331,2,1200,1,1
3131,56163,53,47774,53,allow,194,102,92,2,30,1,1
3132,57588,443,14769,443,allow,7629,3270,4359,34,337,17,17
3133,56749,80,24129,80,allow,194,128,66,4,25,3,1
3134,52201,44054,12966,44054,allow,66,66,0,2,9,2,0
3135,55722,26192,51333,26192,allow,70,70,0,1,5,1,0
3136,35516,80,25484,80,allow,841,715,126,5,15,3,2
3137,64815,53,51366,53,allow,214,110,104,2,30,1,1
3138,49870,53,59356,53,allow,194,102,92,2,30,1,1
3139,64599,53,27573,53,allow,398,102,296,2,30,1,1
3140,56439,53,18376,53,allow,198,102,96,2,30,1,1
3141,34107,443,34100,443,allow,11976,5066,6910,83,2475,43,40
3142,65181,53,41975,53,allow,421,96,325,4,42,2,2
3143,9444,443,26906,443,allow,7353,1570,5783,22,39,11,11
3144,9443,443,55182,443,allow,7398,1480,5918,24,39,12,12
3145,60990,443,42071,443,allow,212824,12881,199943,244,49,101,143
3146,52425,443,14303,443,allow,64135,3588,60547,88,40,38,50
3147,65070,53,45301,53,allow,821,102,719,2,30,1,1
3148,64748,53,54658,53,allow,212,102,110,2,30,1,1
3149,64941,53,15219,53,allow,199,102,97,2,30,1,1
3150,50241,53,32622,53,allow,184,102,82,2,30,1,1
3151,56341,53,11727,53,allow,243,94,149,2,30,1,1
3152,65229,53,50271,53,allow,195,102,93,2,30,1,1
3153,57396,53,20662,53,allow,807,94,713,2,30,1,1
3154,64685,53,47182,53,allow,193,102,91,2,30,1,1
3155,49308,53,4514,53,allow,195,102,93,2,30,1,1
3156,49703,53,62145,53,allow,228,110,118,2,30,1,1
3157,64980,53,1256,53,allow,199,102,97,2,31,1,1
3158,54998,53,21655,53,allow,198,102,96,2,31,1,1
3159,44889,443,7395,443,allow,9982,2062,7920,37,120,19,18
3160,49499,443,1804,443,allow,5541,2623,2918,28,144,15,13
3161,57470,40794,36042,40794,allow,132,132,0,3,1199,3,0
3162,57072,53,34434,53,allow,193,102,91,2,30,1,1
3163,56332,53,17265,53,allow,193,102,91,2,30,1,1
3164,55025,53,14358,53,allow,183,94,89,2,31,1,1
3165,56332,53,36197,53,allow,193,102,91,2,31,1,1
3166,65234,53,58797,53,allow,193,102,91,2,31,1,1
3167,64710,53,45310,53,allow,195,102,93,2,31,1,1
3168,37334,443,47156,443,allow,6592,1735,4857,23,360,11,12
3169,44847,37005,6154,37005,allow,150,150,0,1,1200,1,0
3170,50584,6881,26330,6881,allow,502,150,352,2,1200,1,1
3171,56226,53,55576,53,allow,512,187,325,6,58,3,3
3172,52189,24190,59596,24190,allow,70,70,0,1,5,1,0
3173,52236,15313,56383,15313,allow,70,70,0,2,5,2,0
3174,37673,443,65454,443,allow,3226,2225,1001,18,47,11,7
3175,52217,36746,31872,36746,allow,316,136,180,6,9,3,3
3176,53955,3290,25446,3290,allow,70,70,0,1,5,1,0
3177,52054,80,38291,80,allow,41406,4176,37230,57,32,25,32
3178,51992,443,50696,443,allow,1083,596,487,11,16,7,4
3179,57914,80,49885,80,allow,6527,1210,5317,15,18,8,7
3180,49998,443,24613,443,allow,24410,6698,17712,32,16,13,19
3181,52223,11979,36766,11979,allow,70,70,0,2,9,2,0
3182,51993,443,1370,443,allow,1209,656,553,13,16,8,5
3183,6897,48817,0,0,deny,139,139,0,1,0,1,0
3184,50237,445,0,0,deny,70,70,0,1,0,1,0
3185,32424,25174,0,0,deny,146,146,0,1,0,1,0
3186,26762,22114,0,0,deny,62,62,0,1,0,1,0
3189,50235,445,0,0,deny,70,70,0,1,0,1,0
3190,52812,25174,0,0,deny,66,66,0,1,0,1,0
3195,32484,2323,0,0,deny,60,60,0,1,0,1,0
3196,54916,445,0,0,deny,70,70,0,1,0,1,0
3197,54913,445,0,0,deny,70,70,0,1,0,1,0
3198,54911,445,0,0,deny,70,70,0,1,0,1,0
3199,50325,445,0,0,deny,66,66,0,1,0,1,0
3200,50228,445,0,0,deny,70,70,0,1,0,1,0
3202,50226,445,0,0,deny,70,70,0,1,0,1,0
3203,58148,43890,0,0,deny,62,62,0,1,0,1,0
3204,50225,445,0,0,deny,70,70,0,1,0,1,0
3205,36357,25174,0,0,deny,66,66,0,1,0,1,0
3206,50224,445,0,0,deny,70,70,0,1,0,1,0
3207,54910,445,0,0,deny,70,70,0,1,0,1,0
3208,50223,445,0,0,deny,70,70,0,1,0,1,0
3210,50219,445,0,0,deny,70,70,0,1,0,1,0
3211,50217,445,0,0,deny,70,70,0,1,0,1,0
3214,54909,445,0,0,deny,70,70,0,1,0,1,0
3216,52340,22114,0,0,deny,66,66,0,1,0,1,0
3217,50310,445,0,0,deny,66,66,0,1,0,1,0
3218,50308,445,0,0,deny,66,66,0,1,0,1,0
3219,62919,9694,0,0,deny,146,146,0,1,0,1,0
3220,50198,445,0,0,deny,70,70,0,1,0,1,0
3221,50205,445,0,0,deny,70,70,0,1,0,1,0
3222,50204,445,0,0,deny,70,70,0,1,0,1,0
3223,30303,22530,0,0,deny,169,169,0,1,0,1,0
3224,50195,445,0,0,deny,70,70,0,1,0,1,0
3225,50194,445,0,0,deny,70,70,0,1,0,1,0
3226,52518,35440,0,0,deny,62,62,0,1,0,1,0
3227,54898,445,0,0,deny,70,70,0,1,0,1,0
3228,54899,445,0,0,deny,70,70,0,1,0,1,0
3229,54895,445,0,0,deny,70,70,0,1,0,1,0
3230,54892,445,0,0,deny,70,70,0,1,0,1,0
3231,53721,62413,0,0,deny,62,62,0,1,0,1,0
3232,6889,34962,0,0,deny,143,143,0,1,0,1,0
3233,52969,44847,0,0,deny,62,62,0,1,0,1,0
3234,50303,445,0,0,deny,66,66,0,1,0,1,0
3235,11494,51505,0,0,deny,146,146,0,1,0,1,0
3237,64406,25174,0,0,deny,66,66,0,1,0,1,0
3238,50291,445,0,0,deny,66,66,0,1,0,1,0
3239,50296,445,0,0,deny,66,66,0,1,0,1,0
3240,50293,445,0,0,deny,66,66,0,1,0,1,0
3241,50288,445,0,0,deny,66,66,0,1,0,1,0
3242,50295,445,0,0,deny,66,66,0,1,0,1,0
3243,50297,445,0,0,deny,66,66,0,1,0,1,0
3244,50287,445,0,0,deny,66,66,0,1,0,1,0
3245,50183,445,0,0,deny,70,70,0,1,0,1,0
3246,443,62514,0,0,deny,66,66,0,1,0,1,0
3247,54882,445,0,0,deny,70,70,0,1,0,1,0
3248,54598,37965,0,0,deny,62,62,0,1,0,1,0
3249,54880,445,0,0,deny,70,70,0,1,0,1,0
3250,54879,445,0,0,deny,70,70,0,1,0,1,0
3251,54876,445,0,0,deny,70,70,0,1,0,1,0
3252,56067,25174,0,0,deny,62,62,0,1,0,1,0
3253,50990,23884,0,0,deny,62,62,0,1,0,1,0
3254,50127,64147,0,0,deny,66,66,0,1,0,1,0
3255,0,0,0,0,allow,480,244,236,4,0,2,2
3256,62902,32468,0,0,deny,66,66,0,1,0,1,0
3257,50179,445,0,0,deny,70,70,0,1,0,1,0
3258,54874,445,0,0,deny,70,70,0,1,0,1,0
3259,54869,445,0,0,deny,70,70,0,1,0,1,0
3260,54868,445,0,0,deny,70,70,0,1,0,1,0
3262,50169,445,0,0,deny,70,70,0,1,0,1,0
3263,50167,445,0,0,deny,70,70,0,1,0,1,0
3264,50170,445,0,0,deny,70,70,0,1,0,1,0
3265,50280,445,0,0,deny,66,66,0,1,0,1,0
3266,50164,445,0,0,deny,70,70,0,1,0,1,0
3267,54867,445,0,0,deny,70,70,0,1,0,1,0
3270,50162,445,0,0,deny,70,70,0,1,0,1,0
3271,50279,445,0,0,deny,66,66,0,1,0,1,0
3272,58253,25174,0,0,deny,146,146,0,1,0,1,0
3273,7701,23,0,0,deny,60,60,0,1,0,1,0
3274,50277,445,0,0,deny,66,66,0,1,0,1,0
3275,50276,445,0,0,deny,66,66,0,1,0,1,0
3278,50274,445,0,0,deny,66,66,0,1,0,1,0
3280,33132,123,0,0,deny,234,234,0,1,0,1,0
3283,50156,445,0,0,deny,70,70,0,1,0,1,0
3285,54857,445,0,0,deny,70,70,0,1,0,1,0
3286,27745,50584,0,0,deny,62,62,0,1,0,1,0
3287,54849,445,0,0,deny,70,70,0,1,0,1,0
3288,27448,22114,0,0,deny,62,62,0,1,0,1,0
3289,443,9986,0,0,deny,669,669,0,1,0,1,0
3290,50263,445,0,0,deny,66,66,0,1,0,1,0
3291,50149,445,0,0,deny,70,70,0,1,0,1,0
3292,30270,37965,0,0,deny,62,62,0,1,0,1,0
3293,50146,445,0,0,deny,70,70,0,1,0,1,0
3294,44784,443,49876,443,allow,12834,7868,4966,60,463,38,22
3295,56790,443,12015,443,allow,8073,2053,6020,20,16,11,9
3296,52221,33166,34754,33166,allow,70,70,0,2,8,2,0
3297,57468,2258,57468,2258,allow,156,156,0,3,8,3,0
3298,53961,13067,4497,13067,allow,70,70,0,1,5,1,0
3299,59339,80,59339,80,allow,107838,4143,103695,178,15,59,119
3300,50337,53,56473,53,allow,762,97,665,2,30,1,1
3301,64710,53,31226,53,allow,190,97,93,2,30,1,1
3302,47598,443,10751,443,allow,22048,16451,5597,47,18,21,26
3303,38537,443,38537,443,allow,4662,1755,2907,19,30,11,8
3304,60884,443,1605,443,allow,6505,2038,4467,26,46,15,11
3306,65234,53,64779,53,allow,186,95,91,2,31,1,1
3307,49459,53,24594,53,allow,198,101,97,2,30,1,1
3308,49308,53,20210,53,allow,190,97,93,2,30,1,1
3309,7968,53,7968,53,allow,407,261,146,3,32,2,1
3310,8082,53,8082,53,allow,237,91,146,2,33,1,1
3311,64883,53,13274,53,allow,184,94,90,2,31,1,1
3312,59340,80,59340,80,allow,24437,12718,11719,41,15,16,25
3313,52186,57609,42161,57609,allow,66,66,0,1,5,1,0
3314,56792,443,43093,443,allow,8074,2054,6020,20,15,11,9
3315,56791,443,55063,443,allow,8021,2001,6020,20,15,11,9
3316,36551,443,34195,443,allow,8674,2101,6573,25,15,13,12
3317,51754,7000,51754,7000,allow,4727,2346,2381,19,16,12,7
3318,10436,53,10436,53,allow,237,91,146,2,32,1,1
3319,56247,53,34021,53,allow,751,95,656,2,30,1,1
3320,64089,20260,49240,20260,allow,66,66,0,2,8,2,0
3321,52225,31985,22878,31985,allow,70,70,0,2,8,2,0
3322,55879,53,40028,53,allow,184,94,90,2,30,1,1
3323,48471,443,48471,443,allow,4381,1474,2907,19,26,11,8
3324,5588,5588,0,0,allow,3354,1792,1562,46,193,23,23
3325,57115,53,47701,53,allow,172,88,84,2,30,1,1
3326,36499,53,58408,53,allow,302,208,94,3,30,2,1
3327,42982,443,14998,443,allow,7467,1522,5945,26,16,14,12
3328,49941,53,34590,53,allow,186,95,91,2,31,1,1
3329,64242,53,44715,53,allow,176,90,86,2,31,1,1
3330,43718,53,43718,53,allow,209,77,132,2,34,1,1
3331,7975,53,7975,53,allow,237,91,146,2,33,1,1
3332,64684,53,19854,53,allow,184,94,90,2,31,1,1
3333,58077,36653,28921,36653,allow,268,128,140,5,10,3,2
3334,52184,57262,17429,57262,allow,66,66,0,1,5,1,0
3335,64685,53,52958,53,allow,186,95,91,2,30,1,1
3336,58653,53,0,0,allow,82,82,0,1,30,1,0
3337,57288,53,62463,53,allow,770,101,669,2,30,1,1
3338,56332,53,50254,53,allow,186,95,91,2,30,1,1
3339,65408,53,61605,53,allow,764,99,665,2,30,1,1
3340,56606,53,17065,53,allow,762,97,665,2,31,1,1
3341,49370,443,17640,443,allow,350,210,140,6,16,4,2
3342,65206,53,9006,53,allow,762,98,664,2,30,1,1
3343,55161,53,9497,53,allow,732,89,643,2,30,1,1
3344,55579,53,14828,53,allow,172,88,84,2,30,1,1
3345,51808,443,64378,443,allow,3871,1166,2705,13,136,6,7
3346,39895,443,43258,443,allow,10727,3308,7419,33,503,15,18
3347,53625,53,53625,53,allow,643,88,555,2,31,1,1
3348,55273,53,3281,53,allow,764,99,665,2,31,1,1
3349,64770,53,63194,53,allow,93,93,0,1,31,1,0
3350,64639,53,5053,53,allow,198,101,97,2,31,1,1
3351,57181,53,16955,53,allow,753,96,657,2,31,1,1
3352,50334,443,29587,443,allow,3193,346,2847,12,121,5,7
3354,50455,53,22933,53,allow,756,95,661,2,30,1,1
3355,57378,53,2616,53,allow,756,95,661,2,31,1,1
3356,55799,53,31223,53,allow,752,93,659,2,31,1,1
3357,64283,53,28343,53,allow,186,95,91,2,31,1,1
3358,59777,443,22920,443,allow,19311,2432,16879,55,417,24,31
3359,56864,53,65006,53,allow,200,102,98,2,31,1,1
3360,55265,53,47317,53,allow,198,101,97,2,31,1,1
3361,10151,27949,13472,27949,allow,469,149,320,2,1200,1,1
3362,54596,443,49824,443,allow,4510,2210,2300,14,136,7,7
3363,59537,443,51089,443,allow,3351,841,2510,13,136,6,7
3364,56622,53,51149,53,allow,757,98,659,2,31,1,1
3365,56446,443,1598,443,allow,16401,10833,5568,32,362,18,14
3366,53125,443,24442,443,allow,3358,1952,1406,16,360,8,8
3367,18574,56205,0,0,deny,62,62,0,1,0,1,0
3368,53089,24211,0,0,deny,66,66,0,1,0,1,0
3369,50255,445,0,0,deny,66,66,0,1,0,1,0
3371,50143,445,0,0,deny,70,70,0,1,0,1,0
3372,54839,445,0,0,deny,70,70,0,1,0,1,0
3373,50141,445,0,0,deny,70,70,0,1,0,1,0
3376,18745,64147,0,0,deny,66,66,0,1,0,1,0
3377,28999,37807,0,0,deny,62,62,0,1,0,1,0
3378,64949,44847,0,0,deny,62,62,0,1,0,1,0
3379,56775,9200,31796,9200,allow,8223,3066,5157,30,33,15,15
3380,55879,53,11765,53,allow,184,94,90,2,30,1,1
3381,38690,443,27226,443,allow,8871,3470,5401,24,123,13,11
3382,56603,53,24241,53,allow,179,94,85,2,30,1,1
3383,51848,443,58021,443,allow,68198,5503,62695,102,40,43,59
3384,51596,443,63040,443,allow,4638384,61757,4576627,3641,280,309,3332
3385,52190,29765,59554,29765,allow,70,70,0,1,4,1,0
3386,52187,38153,27552,38153,allow,70,70,0,1,4,1,0
3387,64041,53,28808,53,allow,380,92,288,4,37,2,2
3388,57354,53,64428,53,allow,198,94,104,2,29,1,1
3389,49929,53,44359,53,allow,214,110,104,2,29,1,1
3390,57134,53,24003,53,allow,195,102,93,2,29,1,1
3391,60473,22170,57823,22170,allow,1599,743,856,13,36,7,6
3392,53944,23280,32203,23280,allow,1740,834,906,16,16,10,6
3393,52188,13182,17024,13182,allow,70,70,0,1,4,1,0
3394,51994,443,26093,443,allow,330,190,140,6,15,4,2
3395,64685,53,12212,53,allow,534,193,341,6,78,3,3
3396,64997,53,32660,53,allow,771,102,669,2,29,1,1
3397,64856,53,25050,53,allow,451,124,327,4,45,2,2
3398,49459,53,5838,53,allow,199,102,97,2,29,1,1
3399,49254,53,63665,53,allow,173,94,79,2,29,1,1
3400,60914,53,60914,53,allow,180,82,98,2,29,1,1
3401,52219,37398,8768,37398,allow,316,136,180,6,8,3,3
3402,52185,13269,13389,13269,allow,70,70,0,1,4,1,0
3403,57072,53,31261,53,allow,816,102,714,2,29,1,1
3404,53962,16251,51780,16251,allow,70,70,0,1,4,1,0
3405,49586,53,25001,53,allow,212,94,118,2,29,1,1
3406,52226,48784,24421,48784,allow,70,70,0,2,8,2,0
3407,54998,53,23774,53,allow,198,102,96,2,29,1,1
3408,64088,39650,57206,39650,allow,66,66,0,2,7,2,0
3409,52237,16801,36529,16801,allow,70,70,0,2,4,2,0
3410,64883,53,48996,53,allow,184,94,90,2,30,1,1
3411,55255,53,4437,53,allow,282,94,188,2,29,1,1
3412,50369,53,17923,53,allow,166,86,80,2,29,1,1
3413,56424,53,45965,53,allow,177,94,83,2,29,1,1
3414,64885,53,14280,53,allow,261,102,159,2,29,1,1
3415,48982,53,28037,53,allow,306,212,94,3,29,2,1
3416,55462,53,64670,53,allow,214,110,104,2,29,1,1
3417,64980,53,27979,53,allow,199,102,97,2,29,1,1
3418,123,123,40397,123,allow,184,94,90,2,30,1,1
3419,44945,80,24197,80,allow,1729,1287,442,7,15,5,2
3420,51911,443,51829,443,allow,4456,2972,1484,38,211,20,18
3421,47831,443,18559,443,allow,180582,6020,174562,196,200,70,126
3422,64641,53,5011,53,allow,260,102,158,2,30,1,1
3423,64968,53,62769,53,allow,767,102,665,2,30,1,1
3424,55372,53,44494,53,allow,199,102,97,2,30,1,1
3425,49907,53,22787,53,allow,199,102,97,2,30,1,1
3426,49342,53,2621,53,allow,200,102,98,2,30,1,1
3427,47665,443,4370,443,allow,214,140,74,4,15,3,1
3428,64490,53,23595,53,allow,280,118,162,2,30,1,1
3429,64175,53,22231,53,allow,453,100,353,4,57,2,2
3430,50700,80,7989,80,allow,142,142,0,1,5,1,0
3431,64495,53,28201,53,allow,243,94,149,2,30,1,1
3432,64988,53,6131,53,allow,360,110,250,2,30,1,1
3433,55723,80,12672,80,allow,70,70,0,2,8,2,0
3434,50709,80,40115,80,allow,1658,1247,411,8,15,5,3
3435,65344,53,6284,53,allow,211,102,109,2,30,1,1
3436,57381,443,25601,443,allow,4645,700,3945,12,15,8,4
3437,65366,53,65366,53,allow,244,98,146,2,33,1,1
3438,49853,53,4793,53,allow,291,102,189,2,30,1,1
3439,41741,443,63716,443,allow,20594,4629,15965,46,317,29,17
3440,50755,80,64278,80,allow,1783,1346,437,7,15,5,2
3441,56424,53,21857,53,allow,177,94,83,2,30,1,1
3442,62054,443,20146,443,allow,10596,3874,6722,30,62,17,13
3443,56163,53,9366,53,allow,194,102,92,2,30,1,1
3444,55617,53,46139,53,allow,214,110,104,2,30,1,1
3445,64883,53,2709,53,allow,184,94,90,2,30,1,1
3446,49437,53,49111,53,allow,498,204,294,6,30,3,3
3447,64712,53,1546,53,allow,177,94,83,2,30,1,1
3448,51812,443,55280,443,allow,10741,7368,3373,32,135,16,16
3449,57144,53,45834,53,allow,178,94,84,2,30,1,1
3450,57411,443,31872,443,allow,214,140,74,4,15,3,1
3451,64096,1127,15786,1127,allow,312,132,180,6,6,3,3
3452,47832,443,4961,443,allow,130090,7064,123026,184,200,92,92
3453,41298,443,14805,443,allow,2974,1378,1596,28,34,15,13
3454,49764,443,46462,443,allow,114197,7285,106912,177,77,85,92
3455,55516,53,62536,53,allow,211,102,109,2,30,1,1
3456,28280,53,52004,53,allow,168,78,90,2,30,1,1
3457,50079,443,34341,443,allow,7274,2208,5066,26,255,14,12
3458,49326,53,31358,53,allow,193,102,91,2,31,1,1
3459,60805,20010,5973,20010,allow,70,70,0,1,5,1,0
3460,39537,8245,49028,8245,allow,280,214,66,2,30,1,1
3461,55579,53,62219,53,allow,178,94,84,2,30,1,1
3462,49941,53,13341,53,allow,193,102,91,2,30,1,1
3463,48994,443,64205,443,allow,46452,6817,39635,103,299,45,58
3464,51001,443,45191,443,allow,5841,1986,3855,19,18,11,8
3465,53949,42301,56593,42301,allow,1396,719,677,15,15,8,7
3466,52222,11516,64024,11516,allow,70,70,0,2,8,2,0
3467,60496,56871,22838,56871,allow,504,318,186,8,15,5,3
3468,52191,32843,31336,32843,allow,70,70,0,1,4,1,0
3469,50699,80,24288,80,allow,7292,3171,4121,19,21,11,8
3470,37694,80,28033,80,allow,1190,591,599,8,15,5,3
3471,52220,65128,43562,65128,allow,70,70,0,2,8,2,0
3472,52238,48996,6858,48996,allow,70,70,0,2,4,2,0
3473,43586,443,62166,443,allow,2328,1429,899,18,33,10,8
3474,43701,3389,43701,3389,allow,3910,1805,2105,20,19,12,8
3475,55893,53,44273,53,allow,267,94,173,4,55,2,2
3476,44320,443,32394,443,allow,154,94,60,2,4,1,1
3477,64750,53,24687,53,allow,193,102,91,2,29,1,1
3478,52701,443,13239,443,allow,130,70,60,3,5,2,1
3479,49352,53,51513,53,allow,216,102,114,2,29,1,1
3480,55071,53,30463,53,allow,356,118,238,2,29,1,1
3481,46593,28678,34181,28678,allow,1806,1806,0,22,224,22,0
3482,56424,53,8677,53,allow,177,94,83,2,29,1,1
3483,57409,443,54706,443,allow,1054,567,487,10,15,6,4
3484,55462,53,19938,53,allow,214,110,104,2,29,1,1
3485,51688,123,9497,123,allow,184,94,90,2,29,1,1
3486,64242,53,3579,53,allow,180,94,86,2,30,1,1
3487,55144,53,13694,53,allow,316,94,222,2,29,1,1
3488,57115,53,18402,53,allow,178,94,84,2,30,1,1
3489,44517,53,22276,53,allow,306,212,94,3,29,2,1
3490,55879,53,9895,53,allow,184,94,90,2,29,1,1
3491,49418,53,32330,53,allow,165,86,79,2,29,1,1
3492,57115,53,57243,53,allow,178,94,84,2,29,1,1
3493,32299,40019,4671,40019,allow,148,86,62,2,30,1,1
3494,49929,53,53934,53,allow,214,110,104,2,30,1,1
3495,64710,53,1727,53,allow,195,102,93,2,29,1,1
3496,64684,53,47246,53,allow,184,94,90,2,30,1,1
3497,55617,53,20605,53,allow,214,110,104,2,30,1,1
3498,64684,53,48311,53,allow,184,94,90,2,30,1,1
3499,64171,53,30410,53,allow,94,94,0,1,30,1,0
3500,49459,53,33594,53,allow,199,102,97,2,30,1,1
3501,123,123,12424,123,allow,184,94,90,2,30,1,1
3502,57144,53,55905,53,allow,178,94,84,2,30,1,1
3503,65236,53,5620,53,allow,758,102,656,2,30,1,1
3504,55372,53,36344,53,allow,199,102,97,2,30,1,1
3505,49342,53,62127,53,allow,200,102,98,2,30,1,1
3506,64522,53,42718,53,allow,230,102,128,2,31,1,1
3507,55786,53,43858,53,allow,177,94,83,2,31,1,1
3508,37965,48167,49022,48167,allow,490,149,341,3,1199,2,1
3509,49941,53,58431,53,allow,193,102,91,2,30,1,1
3510,49469,53,2393,53,allow,185,102,83,2,30,1,1
3511,56603,53,17293,53,allow,179,94,85,2,30,1,1
3512,65075,53,5602,53,allow,164,86,78,2,31,1,1
3513,49459,53,35212,53,allow,199,102,97,2,31,1,1
3514,53723,443,51817,443,allow,70,70,0,1,5,1,0
3515,51910,443,32865,443,allow,308,188,120,4,15,2,2
3516,45109,443,9498,443,allow,190,70,120,4,15,2,2
3517,51051,443,1978,443,allow,7712,2203,5509,24,516,14,10
3518,50627,443,54044,443,allow,5427,3497,1930,23,141,13,10
3519,64568,53,24682,53,allow,388,134,254,2,30,1,1
3520,54815,3389,54815,3389,allow,3424,1710,1714,16,31,8,8
3521,50316,53,18070,53,allow,816,102,714,2,30,1,1
3522,65518,53,59686,53,allow,211,102,109,2,30,1,1
3523,49277,53,14856,53,allow,230,102,128,2,30,1,1
3524,32914,80,9670,80,allow,1542,831,711,7,15,5,2
3525,47663,443,61725,443,allow,214,140,74,4,15,3,1
3526,44228,443,32223,443,allow,7352,1790,5562,24,263,12,12
3527,49374,53,26527,53,allow,199,94,105,2,30,1,1
3528,55617,53,11638,53,allow,214,110,104,2,30,1,1
3529,64242,53,41761,53,allow,180,94,86,2,30,1,1
3530,65028,53,13338,53,allow,763,102,661,2,30,1,1
3531,55579,53,12007,53,allow,178,94,84,2,30,1,1
3532,50316,53,39379,53,allow,193,102,91,2,30,1,1
3533,56008,53,22150,53,allow,230,86,144,2,30,1,1
3534,56603,53,28698,53,allow,179,94,85,2,30,1,1
3535,49342,53,56835,53,allow,200,102,98,2,30,1,1
3536,51913,443,51764,443,allow,190,70,120,4,15,2,2
3537,58959,80,58892,80,allow,5481,4758,723,15,15,8,7
3538,52174,43106,3385,43106,allow,160,70,90,2,8,1,1
3539,9335,443,4512,443,allow,674,128,546,12,45,3,9
3540,64046,18318,32519,18318,allow,3197,1526,1671,19,26,12,7
3541,37952,80,16690,80,allow,1372,868,504,13,35,8,5
3542,63464,443,19526,443,allow,8543,1114,7429,26,93,11,15
3543,44227,443,19248,443,allow,7491,1930,5561,26,263,14,12
3544,57115,53,1229,53,allow,178,94,84,2,30,1,1
3545,65154,53,12899,53,allow,196,94,102,2,30,1,1
3546,42315,443,13240,443,allow,13090,9437,3653,43,188,14,29
3547,55820,53,19644,53,allow,194,102,92,2,30,1,1
3548,49941,53,57941,53,allow,193,102,91,2,31,1,1
3549,64283,53,30888,53,allow,193,102,91,2,31,1,1
3550,40672,443,9807,443,allow,9150,2155,6995,38,295,15,23
3551,56882,53,12251,53,allow,87,87,0,2,60,2,0
3552,50992,443,14898,443,allow,49212,42366,6846,109,147,59,50
3553,54526,443,1853,443,allow,33625519,489773,33135746,29877,243,6803,23074
3554,65322,53,59723,53,allow,235,94,141,2,30,1,1
3555,55866,443,45291,443,allow,53845,7300,46545,80,31,38,42
3556,42121,53,52822,53,allow,199,94,105,2,31,1,1
3557,65090,53,63161,53,allow,230,102,128,2,31,1,1
3558,50294,53,23372,53,allow,178,94,84,2,30,1,1
3559,65515,53,18245,53,allow,195,102,93,2,31,1,1
3560,49469,53,45496,53,allow,177,94,83,2,30,1,1
3561,64639,53,49663,53,allow,199,102,97,2,31,1,1
3562,58381,53,27908,53,allow,199,94,105,2,31,1,1
3563,57793,53,34542,53,allow,168,78,90,2,31,1,1
3564,64684,53,15819,53,allow,184,94,90,2,31,1,1
3565,64724,53,50975,53,allow,195,102,93,2,31,1,1
3566,56332,53,61425,53,allow,193,102,91,2,31,1,1
3567,54998,53,27657,53,allow,198,102,96,2,31,1,1
3568,46899,443,58934,443,allow,9085,2222,6863,39,125,19,20
3569,65234,53,47492,53,allow,193,102,91,2,31,1,1
3570,51638,443,56586,443,allow,8176,2082,6094,26,360,12,14
3571,56079,53,14640,53,allow,199,102,97,2,31,1,1
3572,52334,443,32129,443,allow,96091,8340,87751,159,205,75,84
3573,62241,443,33164,443,allow,7205,2250,4955,16,120,7,9
